"# Domain abundance data: Fig 2C, 3C, S3D"
CD28,prolif2_d1_24d_CTV3_CD4_pos,d1,CD4,pos,1254621,1.13504035504801,24,0.550576475542457
CD28,prolif2_d1_3d_CTV1_CD4_pos,d1,CD4,pos,121299,0.905100039128788,3,0.550576475542457
CD28,prolif2_d1_16d_CTV2_CD4_pos,d1,CD4,pos,432203,1.14930916770898,16,0.550576475542457
CD28,prolif2_d1_24d_CTV3_CD4_pos,d1,CD4,pos,243958,1.13504035504801,24,0.550576475542457
CD28,prolif2_d1_4d_CTV1_CD8_pos,d1,CD8,pos,1135718,0.790965780315762,4,0.550576475542457
CD28,prolif2_d1_16d_CTV2_CD8_pos,d1,CD8,pos,450666,1.6962441959748,16,0.550576475542457
CD28,prolif2_d1_24d_CTV3_CD8_pos,d1,CD8,pos,22146,1.6477121445075,24,0.550576475542457
CD28,prolif2_d1_4d_CTV1_CD8_pos,d1,CD8,pos,1114173,0.790965780315762,4,0.550576475542457
CD28,prolif2_d1_16d_CTV2_CD8_pos,d1,CD8,pos,1098228,1.6962441959748,16,0.550576475542457
CD28,prolif2_d1_24d_CTV3_CD8_pos,d1,CD8,pos,373671,1.6477121445075,24,0.550576475542457
CD28,prolif2_d1_4d_CTV1_CD8_pos,d1,CD8,pos,1743261,0.790965780315762,4,0.550576475542457
CD28,prolif2_d1_16d_CTV2_CD8_pos,d1,CD8,pos,1192673,1.6962441959748,16,0.550576475542457
CD28,prolif2_d1_24d_CTV3_CD8_pos,d1,CD8,pos,1259129,1.6477121445075,24,0.550576475542457
CD28,prolif2_d1_4d_CTV1_CD8_pos,d1,CD8,pos,325516,0.790965780315762,4,0.550576475542457
CD28,prolif2_d1_16d_CTV2_CD8_pos,d1,CD8,pos,601308,1.6962441959748,16,0.550576475542457
CD28,prolif2_d1_24d_CTV3_CD8_pos,d1,CD8,pos,629994,1.6477121445075,24,0.550576475542457
CD28,prolif1_d2_4d_CTV1_CD4_pos,d2,CD4,pos,252283,0.746644671634018,4,0.550576475542457
CD28,prolif1_d2_14d_CTV2_CD4_pos,d2,CD4,pos,107684,1.07723644997018,14,0.550576475542457
CD28,prolif2_d2_3d_CTV1_CD4_pos,d2,CD4,pos,459692,0.834916410799669,3,0.550576475542457
CD28,prolif1_d2_24d_CTV3_CD4_pos,d2,CD4,pos,12976,1.21283944630228,24,0.550576475542457
CD28,prolif1_d2_4d_CTV1_CD4_pos,d2,CD4,pos,1154887,0.746644671634018,4,0.550576475542457
CD28,prolif1_d2_14d_CTV2_CD4_pos,d2,CD4,pos,199366,1.07723644997018,14,0.550576475542457
CD28,prolif2_d2_3d_CTV1_CD4_pos,d2,CD4,pos,439471,0.834916410799669,3,0.550576475542457
CD28,prolif1_d2_24d_CTV3_CD4_pos,d2,CD4,pos,43874,1.21283944630228,24,0.550576475542457
CD28,prolif1_d2_4d_CTV1_CD4_pos,d2,CD4,pos,205077,0.746644671634018,4,0.550576475542457
CD28,prolif1_d2_14d_CTV2_CD4_pos,d2,CD4,pos,188068,1.07723644997018,14,0.550576475542457
CD28,prolif2_d2_3d_CTV1_CD4_pos,d2,CD4,pos,231507,0.834916410799669,3,0.550576475542457
CD28,prolif1_d2_24d_CTV3_CD4_pos,d2,CD4,pos,27442,1.21283944630228,24,0.550576475542457
CD28,prolif1_d2_4d_CTV1_CD4_pos,d2,CD4,pos,102584,0.746644671634018,4,0.550576475542457
CD28,prolif1_d2_14d_CTV2_CD4_pos,d2,CD4,pos,140231,1.07723644997018,14,0.550576475542457
CD28,prolif2_d2_3d_CTV1_CD4_pos,d2,CD4,pos,48997,0.834916410799669,3,0.550576475542457
CD28,prolif1_d2_24d_CTV3_CD4_pos,d2,CD4,pos,44226,1.21283944630228,24,0.550576475542457
CD28,prolif1_d2_4d_CTV1_CD8_pos,d2,CD8,pos,415182,1.31331032423368,4,0.550576475542457
CD28,prolif1_d2_14d_CTV2_CD8_pos,d2,CD8,pos,144973,1.60933527259134,14,0.550576475542457
CD28,prolif2_d2_4d_CTV1_CD8_pos,d2,CD8,pos,1247502,1.23611773008667,4,0.550576475542457
CD28,prolif1_d2_24d_CTV3_CD8_pos,d2,CD8,pos,33232,1.7422482222685,24,0.550576475542457
CD28,prolif2_d2_16d_CTV2_CD8_pos,d2,CD8,pos,721140,1.61579940879978,16,0.550576475542457
CD28,prolif2_d2_24d_CTV3_CD8_pos,d2,CD8,pos,846864,1.26701595494283,24,0.550576475542457
CD28,prolif1_d2_4d_CTV1_CD8_pos,d2,CD8,pos,576925,1.31331032423368,4,0.550576475542457
CD28,prolif1_d2_14d_CTV2_CD8_pos,d2,CD8,pos,740245,1.60933527259134,14,0.550576475542457
CD28,prolif2_d2_4d_CTV1_CD8_pos,d2,CD8,pos,1418801,1.23611773008667,4,0.550576475542457
CD28,prolif1_d2_24d_CTV3_CD8_pos,d2,CD8,pos,104185,1.7422482222685,24,0.550576475542457
CD28,prolif2_d2_16d_CTV2_CD8_pos,d2,CD8,pos,1510924,1.61579940879978,16,0.550576475542457
CD28,prolif2_d2_24d_CTV3_CD8_pos,d2,CD8,pos,1282303,1.26701595494283,24,0.550576475542457
CD28,prolif1_d2_4d_CTV1_CD8_pos,d2,CD8,pos,76388,1.31331032423368,4,0.550576475542457
CD28,prolif1_d2_14d_CTV2_CD8_pos,d2,CD8,pos,309674,1.60933527259134,14,0.550576475542457
CD28,prolif2_d2_4d_CTV1_CD8_pos,d2,CD8,pos,1262666,1.23611773008667,4,0.550576475542457
CD28,prolif1_d2_24d_CTV3_CD8_pos,d2,CD8,pos,73624,1.7422482222685,24,0.550576475542457
CD28,prolif2_d2_16d_CTV2_CD8_pos,d2,CD8,pos,1284644,1.61579940879978,16,0.550576475542457
CD28,prolif2_d2_24d_CTV3_CD8_pos,d2,CD8,pos,929844,1.26701595494283,24,0.550576475542457
CD28,prolif1_d2_4d_CTV1_CD8_pos,d2,CD8,pos,49935,1.31331032423368,4,0.550576475542457
CD28,prolif1_d2_14d_CTV2_CD8_pos,d2,CD8,pos,104019,1.60933527259134,14,0.550576475542457
CD28,prolif2_d2_4d_CTV1_CD8_pos,d2,CD8,pos,500875,1.23611773008667,4,0.550576475542457
CD28,prolif1_d2_24d_CTV3_CD8_pos,d2,CD8,pos,44113,1.7422482222685,24,0.550576475542457
CD28,prolif2_d2_16d_CTV2_CD8_pos,d2,CD8,pos,822397,1.61579940879978,16,0.550576475542457
CD28,prolif2_d2_24d_CTV3_CD8_pos,d2,CD8,pos,159392,1.26701595494283,24,0.550576475542457
CD40,prolif2_d1_3d_CTV1_CD4_pos,d1,CD4,pos,238500,1.00896990548765,3,3.10057910470268e-09
CD40,prolif2_d1_16d_CTV2_CD4_pos,d1,CD4,pos,602595,2.55675997409711,16,3.10057910470268e-09
CD40,prolif2_d1_24d_CTV3_CD4_pos,d1,CD4,pos,703827,3.22601381103465,24,3.10057910470268e-09
CD40,prolif2_d1_3d_CTV1_CD4_pos,d1,CD4,pos,420790,1.00896990548765,3,3.10057910470268e-09
CD40,prolif2_d1_16d_CTV2_CD4_pos,d1,CD4,pos,1590786,2.55675997409711,16,3.10057910470268e-09
CD40,prolif2_d1_24d_CTV3_CD4_pos,d1,CD4,pos,1219007,3.22601381103465,24,3.10057910470268e-09
CD40,prolif2_d1_3d_CTV1_CD4_pos,d1,CD4,pos,417496,1.00896990548765,3,3.10057910470268e-09
CD40,prolif2_d1_16d_CTV2_CD4_pos,d1,CD4,pos,1289837,2.55675997409711,16,3.10057910470268e-09
CD40,prolif2_d1_24d_CTV3_CD4_pos,d1,CD4,pos,1254621,3.22601381103465,24,3.10057910470268e-09
CD40,prolif2_d1_3d_CTV1_CD4_pos,d1,CD4,pos,121299,1.00896990548765,3,3.10057910470268e-09
CD40,prolif2_d1_16d_CTV2_CD4_pos,d1,CD4,pos,432203,2.55675997409711,16,3.10057910470268e-09
CD40,prolif2_d1_24d_CTV3_CD4_pos,d1,CD4,pos,243958,3.22601381103465,24,3.10057910470268e-09
CD40,prolif2_d1_4d_CTV1_CD8_pos,d1,CD8,pos,1135718,1.18243913908057,4,3.10057910470268e-09
CD40,prolif2_d1_16d_CTV2_CD8_pos,d1,CD8,pos,450666,1.58458942768878,16,3.10057910470268e-09
CD40,prolif2_d1_24d_CTV3_CD8_pos,d1,CD8,pos,22146,2.02970605675896,24,3.10057910470268e-09
CD40,prolif2_d1_4d_CTV1_CD8_pos,d1,CD8,pos,1114173,1.18243913908057,4,3.10057910470268e-09
CD40,prolif2_d1_16d_CTV2_CD8_pos,d1,CD8,pos,1098228,1.58458942768878,16,3.10057910470268e-09
CD40,prolif2_d1_24d_CTV3_CD8_pos,d1,CD8,pos,373671,2.02970605675896,24,3.10057910470268e-09
CD40,prolif2_d1_4d_CTV1_CD8_pos,d1,CD8,pos,1743261,1.18243913908057,4,3.10057910470268e-09
CD40,prolif2_d1_16d_CTV2_CD8_pos,d1,CD8,pos,1192673,1.58458942768878,16,3.10057910470268e-09
CD40,prolif2_d1_24d_CTV3_CD8_pos,d1,CD8,pos,1259129,2.02970605675896,24,3.10057910470268e-09
CD40,prolif2_d1_4d_CTV1_CD8_pos,d1,CD8,pos,325516,1.18243913908057,4,3.10057910470268e-09
CD40,prolif2_d1_16d_CTV2_CD8_pos,d1,CD8,pos,601308,1.58458942768878,16,3.10057910470268e-09
CD40,prolif2_d1_24d_CTV3_CD8_pos,d1,CD8,pos,629994,2.02970605675896,24,3.10057910470268e-09
CD40,prolif1_d2_4d_CTV1_CD4_pos,d2,CD4,pos,252283,1.1079152110815,4,3.10057910470268e-09
CD40,prolif1_d2_14d_CTV2_CD4_pos,d2,CD4,pos,107684,1.90692106024337,14,3.10057910470268e-09
CD40,prolif2_d2_3d_CTV1_CD4_pos,d2,CD4,pos,459692,1.07960893743605,3,3.10057910470268e-09
CD40,prolif1_d2_24d_CTV3_CD4_pos,d2,CD4,pos,12976,2.25181662438304,24,3.10057910470268e-09
CD40,prolif1_d2_4d_CTV1_CD4_pos,d2,CD4,pos,1154887,1.1079152110815,4,3.10057910470268e-09
CD40,prolif1_d2_14d_CTV2_CD4_pos,d2,CD4,pos,199366,1.90692106024337,14,3.10057910470268e-09
CD40,prolif2_d2_3d_CTV1_CD4_pos,d2,CD4,pos,439471,1.07960893743605,3,3.10057910470268e-09
CD40,prolif1_d2_24d_CTV3_CD4_pos,d2,CD4,pos,43874,2.25181662438304,24,3.10057910470268e-09
CD40,prolif1_d2_4d_CTV1_CD4_pos,d2,CD4,pos,205077,1.1079152110815,4,3.10057910470268e-09
CD40,prolif1_d2_14d_CTV2_CD4_pos,d2,CD4,pos,188068,1.90692106024337,14,3.10057910470268e-09
CD40,prolif2_d2_3d_CTV1_CD4_pos,d2,CD4,pos,231507,1.07960893743605,3,3.10057910470268e-09
CD40,prolif1_d2_24d_CTV3_CD4_pos,d2,CD4,pos,27442,2.25181662438304,24,3.10057910470268e-09
CD40,prolif1_d2_4d_CTV1_CD4_pos,d2,CD4,pos,102584,1.1079152110815,4,3.10057910470268e-09
CD40,prolif1_d2_14d_CTV2_CD4_pos,d2,CD4,pos,140231,1.90692106024337,14,3.10057910470268e-09
CD40,prolif2_d2_3d_CTV1_CD4_pos,d2,CD4,pos,48997,1.07960893743605,3,3.10057910470268e-09
CD40,prolif1_d2_24d_CTV3_CD4_pos,d2,CD4,pos,44226,2.25181662438304,24,3.10057910470268e-09
CD40,prolif1_d2_4d_CTV1_CD8_pos,d2,CD8,pos,415182,1.00510355018139,4,3.10057910470268e-09
CD40,prolif1_d2_14d_CTV2_CD8_pos,d2,CD8,pos,144973,1.16761037602545,14,3.10057910470268e-09
CD40,prolif2_d2_4d_CTV1_CD8_pos,d2,CD8,pos,1247502,1.04457183816742,4,3.10057910470268e-09
CD40,prolif1_d2_24d_CTV3_CD8_pos,d2,CD8,pos,33232,1.29468491213572,24,3.10057910470268e-09
CD40,prolif2_d2_16d_CTV2_CD8_pos,d2,CD8,pos,721140,1.65315600054659,16,3.10057910470268e-09
CD40,prolif2_d2_24d_CTV3_CD8_pos,d2,CD8,pos,846864,1.69059523905351,24,3.10057910470268e-09
CD40,prolif1_d2_4d_CTV1_CD8_pos,d2,CD8,pos,576925,1.00510355018139,4,3.10057910470268e-09
CD40,prolif1_d2_14d_CTV2_CD8_pos,d2,CD8,pos,740245,1.16761037602545,14,3.10057910470268e-09
CD40,prolif2_d2_4d_CTV1_CD8_pos,d2,CD8,pos,1418801,1.04457183816742,4,3.10057910470268e-09
CD40,prolif1_d2_24d_CTV3_CD8_pos,d2,CD8,pos,104185,1.29468491213572,24,3.10057910470268e-09
CD40,prolif2_d2_16d_CTV2_CD8_pos,d2,CD8,pos,1510924,1.65315600054659,16,3.10057910470268e-09
CD40,prolif2_d2_24d_CTV3_CD8_pos,d2,CD8,pos,1282303,1.69059523905351,24,3.10057910470268e-09
CD40,prolif1_d2_4d_CTV1_CD8_pos,d2,CD8,pos,76388,1.00510355018139,4,3.10057910470268e-09
CD40,prolif1_d2_14d_CTV2_CD8_pos,d2,CD8,pos,309674,1.16761037602545,14,3.10057910470268e-09
CD40,prolif2_d2_4d_CTV1_CD8_pos,d2,CD8,pos,1262666,1.04457183816742,4,3.10057910470268e-09
CD40,prolif1_d2_24d_CTV3_CD8_pos,d2,CD8,pos,73624,1.29468491213572,24,3.10057910470268e-09
CD40,prolif2_d2_16d_CTV2_CD8_pos,d2,CD8,pos,1284644,1.65315600054659,16,3.10057910470268e-09
CD40,prolif2_d2_24d_CTV3_CD8_pos,d2,CD8,pos,929844,1.69059523905351,24,3.10057910470268e-09
CD40,prolif1_d2_4d_CTV1_CD8_pos,d2,CD8,pos,49935,1.00510355018139,4,3.10057910470268e-09
CD40,prolif1_d2_14d_CTV2_CD8_pos,d2,CD8,pos,104019,1.16761037602545,14,3.10057910470268e-09
CD40,prolif2_d2_4d_CTV1_CD8_pos,d2,CD8,pos,500875,1.04457183816742,4,3.10057910470268e-09
CD40,prolif1_d2_24d_CTV3_CD8_pos,d2,CD8,pos,44113,1.29468491213572,24,3.10057910470268e-09
CD40,prolif2_d2_16d_CTV2_CD8_pos,d2,CD8,pos,822397,1.65315600054659,16,3.10057910470268e-09
CD40,prolif2_d2_24d_CTV3_CD8_pos,d2,CD8,pos,159392,1.69059523905351,24,3.10057910470268e-09
KLRG1,prolif2_d1_3d_CTV1_CD4_pos,d1,CD4,pos,238500,0.482895739054203,3,6.21776490771725e-09
KLRG1,prolif2_d1_16d_CTV2_CD4_pos,d1,CD4,pos,602595,0.227310380666666,16,6.21776490771725e-09
KLRG1,prolif2_d1_24d_CTV3_CD4_pos,d1,CD4,pos,703827,0.126346671747846,24,6.21776490771725e-09
KLRG1,prolif2_d1_3d_CTV1_CD4_pos,d1,CD4,pos,420790,0.482895739054203,3,6.21776490771725e-09
KLRG1,prolif2_d1_16d_CTV2_CD4_pos,d1,CD4,pos,1590786,0.227310380666666,16,6.21776490771725e-09
KLRG1,prolif2_d1_24d_CTV3_CD4_pos,d1,CD4,pos,1219007,0.126346671747846,24,6.21776490771725e-09
KLRG1,prolif2_d1_3d_CTV1_CD4_pos,d1,CD4,pos,417496,0.482895739054203,3,6.21776490771725e-09
KLRG1,prolif2_d1_16d_CTV2_CD4_pos,d1,CD4,pos,1289837,0.227310380666666,16,6.21776490771725e-09
KLRG1,prolif2_d1_24d_CTV3_CD4_pos,d1,CD4,pos,1254621,0.126346671747846,24,6.21776490771725e-09
KLRG1,prolif2_d1_3d_CTV1_CD4_pos,d1,CD4,pos,121299,0.482895739054203,3,6.21776490771725e-09
KLRG1,prolif2_d1_16d_CTV2_CD4_pos,d1,CD4,pos,432203,0.227310380666666,16,6.21776490771725e-09
KLRG1,prolif2_d1_24d_CTV3_CD4_pos,d1,CD4,pos,243958,0.126346671747846,24,6.21776490771725e-09
KLRG1,prolif2_d1_4d_CTV1_CD8_pos,d1,CD8,pos,1135718,0.497197138427005,4,6.21776490771725e-09
KLRG1,prolif2_d1_16d_CTV2_CD8_pos,d1,CD8,pos,450666,0.322647896798444,16,6.21776490771725e-09
KLRG1,prolif2_d1_24d_CTV3_CD8_pos,d1,CD8,pos,22146,0.305836513124583,24,6.21776490771725e-09
KLRG1,prolif2_d1_4d_CTV1_CD8_pos,d1,CD8,pos,1114173,0.497197138427005,4,6.21776490771725e-09
KLRG1,prolif2_d1_16d_CTV2_CD8_pos,d1,CD8,pos,1098228,0.322647896798444,16,6.21776490771725e-09
KLRG1,prolif2_d1_24d_CTV3_CD8_pos,d1,CD8,pos,373671,0.305836513124583,24,6.21776490771725e-09
KLRG1,prolif2_d1_4d_CTV1_CD8_pos,d1,CD8,pos,1743261,0.497197138427005,4,6.21776490771725e-09
KLRG1,prolif2_d1_16d_CTV2_CD8_pos,d1,CD8,pos,1192673,0.322647896798444,16,6.21776490771725e-09
KLRG1,prolif2_d1_24d_CTV3_CD8_pos,d1,CD8,pos,1259129,0.305836513124583,24,6.21776490771725e-09
KLRG1,prolif2_d1_4d_CTV1_CD8_pos,d1,CD8,pos,325516,0.497197138427005,4,6.21776490771725e-09
KLRG1,prolif2_d1_16d_CTV2_CD8_pos,d1,CD8,pos,601308,0.322647896798444,16,6.21776490771725e-09
KLRG1,prolif2_d1_24d_CTV3_CD8_pos,d1,CD8,pos,629994,0.305836513124583,24,6.21776490771725e-09
KLRG1,prolif1_d2_4d_CTV1_CD4_pos,d2,CD4,pos,252283,0.540544957374179,4,6.21776490771725e-09
KLRG1,prolif1_d2_14d_CTV2_CD4_pos,d2,CD4,pos,107684,0.57221312555311,14,6.21776490771725e-09
KLRG1,prolif2_d2_3d_CTV1_CD4_pos,d2,CD4,pos,459692,0.708163521653895,3,6.21776490771725e-09
KLRG1,prolif1_d2_24d_CTV3_CD4_pos,d2,CD4,pos,12976,1.32694653895237,24,6.21776490771725e-09
KLRG1,prolif1_d2_4d_CTV1_CD4_pos,d2,CD4,pos,1154887,0.540544957374179,4,6.21776490771725e-09
KLRG1,prolif1_d2_14d_CTV2_CD4_pos,d2,CD4,pos,199366,0.57221312555311,14,6.21776490771725e-09
KLRG1,prolif2_d2_3d_CTV1_CD4_pos,d2,CD4,pos,439471,0.708163521653895,3,6.21776490771725e-09
KLRG1,prolif1_d2_24d_CTV3_CD4_pos,d2,CD4,pos,43874,1.32694653895237,24,6.21776490771725e-09
KLRG1,prolif1_d2_4d_CTV1_CD4_pos,d2,CD4,pos,205077,0.540544957374179,4,6.21776490771725e-09
KLRG1,prolif1_d2_14d_CTV2_CD4_pos,d2,CD4,pos,188068,0.57221312555311,14,6.21776490771725e-09
KLRG1,prolif2_d2_3d_CTV1_CD4_pos,d2,CD4,pos,231507,0.708163521653895,3,6.21776490771725e-09
KLRG1,prolif1_d2_24d_CTV3_CD4_pos,d2,CD4,pos,27442,1.32694653895237,24,6.21776490771725e-09
KLRG1,prolif1_d2_4d_CTV1_CD4_pos,d2,CD4,pos,102584,0.540544957374179,4,6.21776490771725e-09
KLRG1,prolif1_d2_14d_CTV2_CD4_pos,d2,CD4,pos,140231,0.57221312555311,14,6.21776490771725e-09
KLRG1,prolif2_d2_3d_CTV1_CD4_pos,d2,CD4,pos,48997,0.708163521653895,3,6.21776490771725e-09
KLRG1,prolif1_d2_24d_CTV3_CD4_pos,d2,CD4,pos,44226,1.32694653895237,24,6.21776490771725e-09
KLRG1,prolif1_d2_4d_CTV1_CD8_pos,d2,CD8,pos,415182,1.04557624532943,4,6.21776490771725e-09
KLRG1,prolif1_d2_14d_CTV2_CD8_pos,d2,CD8,pos,144973,0.522026863491826,14,6.21776490771725e-09
KLRG1,prolif2_d2_4d_CTV1_CD8_pos,d2,CD8,pos,1247502,0.740343117807227,4,6.21776490771725e-09
KLRG1,prolif1_d2_24d_CTV3_CD8_pos,d2,CD8,pos,33232,0.499891009450436,24,6.21776490771725e-09
KLRG1,prolif2_d2_16d_CTV2_CD8_pos,d2,CD8,pos,721140,0.480604501553813,16,6.21776490771725e-09
KLRG1,prolif2_d2_24d_CTV3_CD8_pos,d2,CD8,pos,846864,0.35828653983632,24,6.21776490771725e-09
KLRG1,prolif1_d2_4d_CTV1_CD8_pos,d2,CD8,pos,576925,1.04557624532943,4,6.21776490771725e-09
KLRG1,prolif1_d2_14d_CTV2_CD8_pos,d2,CD8,pos,740245,0.522026863491826,14,6.21776490771725e-09
KLRG1,prolif2_d2_4d_CTV1_CD8_pos,d2,CD8,pos,1418801,0.740343117807227,4,6.21776490771725e-09
KLRG1,prolif1_d2_24d_CTV3_CD8_pos,d2,CD8,pos,104185,0.499891009450436,24,6.21776490771725e-09
KLRG1,prolif2_d2_16d_CTV2_CD8_pos,d2,CD8,pos,1510924,0.480604501553813,16,6.21776490771725e-09
KLRG1,prolif2_d2_24d_CTV3_CD8_pos,d2,CD8,pos,1282303,0.35828653983632,24,6.21776490771725e-09
KLRG1,prolif1_d2_4d_CTV1_CD8_pos,d2,CD8,pos,76388,1.04557624532943,4,6.21776490771725e-09
