"# Domain abundance data: Fig 2C, 3C, S3D"
KLRG1,prolif1_d2_14d_CTV2_CD8_pos,d2,CD8,pos,309674,0.522026863491826,14,6.21776490771725e-09
KLRG1,prolif2_d2_4d_CTV1_CD8_pos,d2,CD8,pos,1262666,0.740343117807227,4,6.21776490771725e-09
KLRG1,prolif1_d2_24d_CTV3_CD8_pos,d2,CD8,pos,73624,0.499891009450436,24,6.21776490771725e-09
KLRG1,prolif2_d2_16d_CTV2_CD8_pos,d2,CD8,pos,1284644,0.480604501553813,16,6.21776490771725e-09
KLRG1,prolif2_d2_24d_CTV3_CD8_pos,d2,CD8,pos,929844,0.35828653983632,24,6.21776490771725e-09
KLRG1,prolif1_d2_4d_CTV1_CD8_pos,d2,CD8,pos,49935,1.04557624532943,4,6.21776490771725e-09
KLRG1,prolif1_d2_14d_CTV2_CD8_pos,d2,CD8,pos,104019,0.522026863491826,14,6.21776490771725e-09
KLRG1,prolif2_d2_4d_CTV1_CD8_pos,d2,CD8,pos,500875,0.740343117807227,4,6.21776490771725e-09
KLRG1,prolif1_d2_24d_CTV3_CD8_pos,d2,CD8,pos,44113,0.499891009450436,24,6.21776490771725e-09
KLRG1,prolif2_d2_16d_CTV2_CD8_pos,d2,CD8,pos,822397,0.480604501553813,16,6.21776490771725e-09
KLRG1,prolif2_d2_24d_CTV3_CD8_pos,d2,CD8,pos,159392,0.35828653983632,24,6.21776490771725e-09
TACI,prolif2_d1_3d_CTV1_CD4_pos,d1,CD4,pos,238500,1.74944315982076,3,3.46740792811343e-08
TACI,prolif2_d1_16d_CTV2_CD4_pos,d1,CD4,pos,602595,1.73072353131494,16,3.46740792811343e-08
TACI,prolif2_d1_24d_CTV3_CD4_pos,d1,CD4,pos,703827,1.22357503200607,24,3.46740792811343e-08
TACI,prolif2_d1_3d_CTV1_CD4_pos,d1,CD4,pos,420790,1.74944315982076,3,3.46740792811343e-08
TACI,prolif2_d1_16d_CTV2_CD4_pos,d1,CD4,pos,1590786,1.73072353131494,16,3.46740792811343e-08
TACI,prolif2_d1_24d_CTV3_CD4_pos,d1,CD4,pos,1219007,1.22357503200607,24,3.46740792811343e-08
TACI,prolif2_d1_3d_CTV1_CD4_pos,d1,CD4,pos,417496,1.74944315982076,3,3.46740792811343e-08
TACI,prolif2_d1_16d_CTV2_CD4_pos,d1,CD4,pos,1289837,1.73072353131494,16,3.46740792811343e-08
TACI,prolif2_d1_24d_CTV3_CD4_pos,d1,CD4,pos,1254621,1.22357503200607,24,3.46740792811343e-08
TACI,prolif2_d1_3d_CTV1_CD4_pos,d1,CD4,pos,121299,1.74944315982076,3,3.46740792811343e-08
TACI,prolif2_d1_16d_CTV2_CD4_pos,d1,CD4,pos,432203,1.73072353131494,16,3.46740792811343e-08
TACI,prolif2_d1_24d_CTV3_CD4_pos,d1,CD4,pos,243958,1.22357503200607,24,3.46740792811343e-08
TACI,prolif2_d1_4d_CTV1_CD8_pos,d1,CD8,pos,1135718,2.41933627337503,4,3.46740792811343e-08
TACI,prolif2_d1_16d_CTV2_CD8_pos,d1,CD8,pos,450666,2.34161109678971,16,3.46740792811343e-08
TACI,prolif2_d1_24d_CTV3_CD8_pos,d1,CD8,pos,22146,2.49848668201964,24,3.46740792811343e-08
TACI,prolif2_d1_4d_CTV1_CD8_pos,d1,CD8,pos,1114173,2.41933627337503,4,3.46740792811343e-08
TACI,prolif2_d1_16d_CTV2_CD8_pos,d1,CD8,pos,1098228,2.34161109678971,16,3.46740792811343e-08
TACI,prolif2_d1_24d_CTV3_CD8_pos,d1,CD8,pos,373671,2.49848668201964,24,3.46740792811343e-08
TACI,prolif2_d1_4d_CTV1_CD8_pos,d1,CD8,pos,1743261,2.41933627337503,4,3.46740792811343e-08
TACI,prolif2_d1_16d_CTV2_CD8_pos,d1,CD8,pos,1192673,2.34161109678971,16,3.46740792811343e-08
TACI,prolif2_d1_24d_CTV3_CD8_pos,d1,CD8,pos,1259129,2.49848668201964,24,3.46740792811343e-08
TACI,prolif2_d1_4d_CTV1_CD8_pos,d1,CD8,pos,325516,2.41933627337503,4,3.46740792811343e-08
TACI,prolif2_d1_16d_CTV2_CD8_pos,d1,CD8,pos,601308,2.34161109678971,16,3.46740792811343e-08
TACI,prolif2_d1_24d_CTV3_CD8_pos,d1,CD8,pos,629994,2.49848668201964,24,3.46740792811343e-08
TACI,prolif1_d2_4d_CTV1_CD4_pos,d2,CD4,pos,252283,1.74740499456367,4,3.46740792811343e-08
TACI,prolif1_d2_14d_CTV2_CD4_pos,d2,CD4,pos,107684,0.931150016761552,14,3.46740792811343e-08
TACI,prolif2_d2_3d_CTV1_CD4_pos,d2,CD4,pos,459692,1.52497223394324,3,3.46740792811343e-08
TACI,prolif1_d2_24d_CTV3_CD4_pos,d2,CD4,pos,12976,0.695441313272015,24,3.46740792811343e-08
TACI,prolif1_d2_4d_CTV1_CD4_pos,d2,CD4,pos,1154887,1.74740499456367,4,3.46740792811343e-08
TACI,prolif1_d2_14d_CTV2_CD4_pos,d2,CD4,pos,199366,0.931150016761552,14,3.46740792811343e-08
TACI,prolif2_d2_3d_CTV1_CD4_pos,d2,CD4,pos,439471,1.52497223394324,3,3.46740792811343e-08
TACI,prolif1_d2_24d_CTV3_CD4_pos,d2,CD4,pos,43874,0.695441313272015,24,3.46740792811343e-08
TACI,prolif1_d2_4d_CTV1_CD4_pos,d2,CD4,pos,205077,1.74740499456367,4,3.46740792811343e-08
TACI,prolif1_d2_14d_CTV2_CD4_pos,d2,CD4,pos,188068,0.931150016761552,14,3.46740792811343e-08
TACI,prolif2_d2_3d_CTV1_CD4_pos,d2,CD4,pos,231507,1.52497223394324,3,3.46740792811343e-08
TACI,prolif1_d2_24d_CTV3_CD4_pos,d2,CD4,pos,27442,0.695441313272015,24,3.46740792811343e-08
TACI,prolif1_d2_4d_CTV1_CD4_pos,d2,CD4,pos,102584,1.74740499456367,4,3.46740792811343e-08
TACI,prolif1_d2_14d_CTV2_CD4_pos,d2,CD4,pos,140231,0.931150016761552,14,3.46740792811343e-08
TACI,prolif2_d2_3d_CTV1_CD4_pos,d2,CD4,pos,48997,1.52497223394324,3,3.46740792811343e-08
TACI,prolif1_d2_24d_CTV3_CD4_pos,d2,CD4,pos,44226,0.695441313272015,24,3.46740792811343e-08
TACI,prolif1_d2_4d_CTV1_CD8_pos,d2,CD8,pos,415182,1.54298219685563,4,3.46740792811343e-08
TACI,prolif1_d2_14d_CTV2_CD8_pos,d2,CD8,pos,144973,1.69960427611255,14,3.46740792811343e-08
TACI,prolif2_d2_4d_CTV1_CD8_pos,d2,CD8,pos,1247502,1.20716653101873,4,3.46740792811343e-08
TACI,prolif1_d2_24d_CTV3_CD8_pos,d2,CD8,pos,33232,1.82692360387436,24,3.46740792811343e-08
TACI,prolif2_d2_16d_CTV2_CD8_pos,d2,CD8,pos,721140,1.70334460366426,16,3.46740792811343e-08
TACI,prolif2_d2_24d_CTV3_CD8_pos,d2,CD8,pos,846864,2.16420972623068,24,3.46740792811343e-08
TACI,prolif1_d2_4d_CTV1_CD8_pos,d2,CD8,pos,576925,1.54298219685563,4,3.46740792811343e-08
TACI,prolif1_d2_14d_CTV2_CD8_pos,d2,CD8,pos,740245,1.69960427611255,14,3.46740792811343e-08
TACI,prolif2_d2_4d_CTV1_CD8_pos,d2,CD8,pos,1418801,1.20716653101873,4,3.46740792811343e-08
TACI,prolif1_d2_24d_CTV3_CD8_pos,d2,CD8,pos,104185,1.82692360387436,24,3.46740792811343e-08
TACI,prolif2_d2_16d_CTV2_CD8_pos,d2,CD8,pos,1510924,1.70334460366426,16,3.46740792811343e-08
TACI,prolif2_d2_24d_CTV3_CD8_pos,d2,CD8,pos,1282303,2.16420972623068,24,3.46740792811343e-08
TACI,prolif1_d2_4d_CTV1_CD8_pos,d2,CD8,pos,76388,1.54298219685563,4,3.46740792811343e-08
TACI,prolif1_d2_14d_CTV2_CD8_pos,d2,CD8,pos,309674,1.69960427611255,14,3.46740792811343e-08
TACI,prolif2_d2_4d_CTV1_CD8_pos,d2,CD8,pos,1262666,1.20716653101873,4,3.46740792811343e-08
TACI,prolif1_d2_24d_CTV3_CD8_pos,d2,CD8,pos,73624,1.82692360387436,24,3.46740792811343e-08
TACI,prolif2_d2_16d_CTV2_CD8_pos,d2,CD8,pos,1284644,1.70334460366426,16,3.46740792811343e-08
TACI,prolif2_d2_24d_CTV3_CD8_pos,d2,CD8,pos,929844,2.16420972623068,24,3.46740792811343e-08
TACI,prolif1_d2_4d_CTV1_CD8_pos,d2,CD8,pos,49935,1.54298219685563,4,3.46740792811343e-08
TACI,prolif1_d2_14d_CTV2_CD8_pos,d2,CD8,pos,104019,1.69960427611255,14,3.46740792811343e-08
TACI,prolif2_d2_4d_CTV1_CD8_pos,d2,CD8,pos,500875,1.20716653101873,4,3.46740792811343e-08
TACI,prolif1_d2_24d_CTV3_CD8_pos,d2,CD8,pos,44113,1.82692360387436,24,3.46740792811343e-08
TACI,prolif2_d2_16d_CTV2_CD8_pos,d2,CD8,pos,822397,1.70334460366426,16,3.46740792811343e-08
TACI,prolif2_d2_24d_CTV3_CD8_pos,d2,CD8,pos,159392,2.16420972623068,24,3.46740792811343e-08
CD30,prolif2_d1_3d_CTV1_CD4_pos,d1,CD4,pos,238500,2.03984156204071,3,1.1570104799041e-16
CD30,prolif2_d1_16d_CTV2_CD4_pos,d1,CD4,pos,602595,3.37754411071897,16,1.1570104799041e-16
CD30,prolif2_d1_24d_CTV3_CD4_pos,d1,CD4,pos,703827,3.80107491472885,24,1.1570104799041e-16
CD30,prolif2_d1_3d_CTV1_CD4_pos,d1,CD4,pos,420790,2.03984156204071,3,1.1570104799041e-16
CD30,prolif2_d1_16d_CTV2_CD4_pos,d1,CD4,pos,1590786,3.37754411071897,16,1.1570104799041e-16
CD30,prolif2_d1_24d_CTV3_CD4_pos,d1,CD4,pos,1219007,3.80107491472885,24,1.1570104799041e-16
CD30,prolif2_d1_3d_CTV1_CD4_pos,d1,CD4,pos,417496,2.03984156204071,3,1.1570104799041e-16
CD30,prolif2_d1_16d_CTV2_CD4_pos,d1,CD4,pos,1289837,3.37754411071897,16,1.1570104799041e-16
CD30,prolif2_d1_24d_CTV3_CD4_pos,d1,CD4,pos,1254621,3.80107491472885,24,1.1570104799041e-16
CD30,prolif2_d1_3d_CTV1_CD4_pos,d1,CD4,pos,121299,2.03984156204071,3,1.1570104799041e-16
CD30,prolif2_d1_16d_CTV2_CD4_pos,d1,CD4,pos,432203,3.37754411071897,16,1.1570104799041e-16
CD30,prolif2_d1_24d_CTV3_CD4_pos,d1,CD4,pos,243958,3.80107491472885,24,1.1570104799041e-16
CD30,prolif2_d1_4d_CTV1_CD8_pos,d1,CD8,pos,1135718,1.81725150721002,4,1.1570104799041e-16
CD30,prolif2_d1_16d_CTV2_CD8_pos,d1,CD8,pos,450666,6.17064268084575,16,1.1570104799041e-16
CD30,prolif2_d1_24d_CTV3_CD8_pos,d1,CD8,pos,22146,7.819319877029,24,1.1570104799041e-16
CD30,prolif2_d1_4d_CTV1_CD8_pos,d1,CD8,pos,1114173,1.81725150721002,4,1.1570104799041e-16
CD30,prolif2_d1_16d_CTV2_CD8_pos,d1,CD8,pos,1098228,6.17064268084575,16,1.1570104799041e-16
CD30,prolif2_d1_24d_CTV3_CD8_pos,d1,CD8,pos,373671,7.819319877029,24,1.1570104799041e-16
CD30,prolif2_d1_4d_CTV1_CD8_pos,d1,CD8,pos,1743261,1.81725150721002,4,1.1570104799041e-16
CD30,prolif2_d1_16d_CTV2_CD8_pos,d1,CD8,pos,1192673,6.17064268084575,16,1.1570104799041e-16
CD30,prolif2_d1_24d_CTV3_CD8_pos,d1,CD8,pos,1259129,7.819319877029,24,1.1570104799041e-16
CD30,prolif2_d1_4d_CTV1_CD8_pos,d1,CD8,pos,325516,1.81725150721002,4,1.1570104799041e-16
CD30,prolif2_d1_16d_CTV2_CD8_pos,d1,CD8,pos,601308,6.17064268084575,16,1.1570104799041e-16
CD30,prolif2_d1_24d_CTV3_CD8_pos,d1,CD8,pos,629994,7.819319877029,24,1.1570104799041e-16
CD30,prolif1_d2_4d_CTV1_CD4_pos,d2,CD4,pos,252283,1.05091599705072,4,1.1570104799041e-16
CD30,prolif1_d2_14d_CTV2_CD4_pos,d2,CD4,pos,107684,1.70709719079279,14,1.1570104799041e-16
CD30,prolif2_d2_3d_CTV1_CD4_pos,d2,CD4,pos,459692,0.931052503170077,3,1.1570104799041e-16
CD30,prolif1_d2_24d_CTV3_CD4_pos,d2,CD4,pos,12976,1.73272376125041,24,1.1570104799041e-16
CD30,prolif1_d2_4d_CTV1_CD4_pos,d2,CD4,pos,1154887,1.05091599705072,4,1.1570104799041e-16
CD30,prolif1_d2_14d_CTV2_CD4_pos,d2,CD4,pos,199366,1.70709719079279,14,1.1570104799041e-16
CD30,prolif2_d2_3d_CTV1_CD4_pos,d2,CD4,pos,439471,0.931052503170077,3,1.1570104799041e-16
CD30,prolif1_d2_24d_CTV3_CD4_pos,d2,CD4,pos,43874,1.73272376125041,24,1.1570104799041e-16
CD30,prolif1_d2_4d_CTV1_CD4_pos,d2,CD4,pos,205077,1.05091599705072,4,1.1570104799041e-16
CD30,prolif1_d2_14d_CTV2_CD4_pos,d2,CD4,pos,188068,1.70709719079279,14,1.1570104799041e-16
CD30,prolif2_d2_3d_CTV1_CD4_pos,d2,CD4,pos,231507,0.931052503170077,3,1.1570104799041e-16
CD30,prolif1_d2_24d_CTV3_CD4_pos,d2,CD4,pos,27442,1.73272376125041,24,1.1570104799041e-16
CD30,prolif1_d2_4d_CTV1_CD4_pos,d2,CD4,pos,102584,1.05091599705072,4,1.1570104799041e-16
CD30,prolif1_d2_14d_CTV2_CD4_pos,d2,CD4,pos,140231,1.70709719079279,14,1.1570104799041e-16
CD30,prolif2_d2_3d_CTV1_CD4_pos,d2,CD4,pos,48997,0.931052503170077,3,1.1570104799041e-16
CD30,prolif1_d2_24d_CTV3_CD4_pos,d2,CD4,pos,44226,1.73272376125041,24,1.1570104799041e-16
CD30,prolif1_d2_4d_CTV1_CD8_pos,d2,CD8,pos,415182,0.882164907328011,4,1.1570104799041e-16
CD30,prolif1_d2_14d_CTV2_CD8_pos,d2,CD8,pos,144973,1.60096394349668,14,1.1570104799041e-16
CD30,prolif2_d2_4d_CTV1_CD8_pos,d2,CD8,pos,1247502,1.35373601447557,4,1.1570104799041e-16
CD30,prolif1_d2_24d_CTV3_CD8_pos,d2,CD8,pos,33232,1.50770578022576,24,1.1570104799041e-16
CD30,prolif2_d2_16d_CTV2_CD8_pos,d2,CD8,pos,721140,3.07012385988257,16,1.1570104799041e-16
CD30,prolif2_d2_24d_CTV3_CD8_pos,d2,CD8,pos,846864,2.63237453782399,24,1.1570104799041e-16
CD30,prolif1_d2_4d_CTV1_CD8_pos,d2,CD8,pos,576925,0.882164907328011,4,1.1570104799041e-16
CD30,prolif1_d2_14d_CTV2_CD8_pos,d2,CD8,pos,740245,1.60096394349668,14,1.1570104799041e-16
CD30,prolif2_d2_4d_CTV1_CD8_pos,d2,CD8,pos,1418801,1.35373601447557,4,1.1570104799041e-16
CD30,prolif1_d2_24d_CTV3_CD8_pos,d2,CD8,pos,104185,1.50770578022576,24,1.1570104799041e-16
CD30,prolif2_d2_16d_CTV2_CD8_pos,d2,CD8,pos,1510924,3.07012385988257,16,1.1570104799041e-16
CD30,prolif2_d2_24d_CTV3_CD8_pos,d2,CD8,pos,1282303,2.63237453782399,24,1.1570104799041e-16
CD30,prolif1_d2_4d_CTV1_CD8_pos,d2,CD8,pos,76388,0.882164907328011,4,1.1570104799041e-16
CD30,prolif1_d2_14d_CTV2_CD8_pos,d2,CD8,pos,309674,1.60096394349668,14,1.1570104799041e-16
CD30,prolif2_d2_4d_CTV1_CD8_pos,d2,CD8,pos,1262666,1.35373601447557,4,1.1570104799041e-16
CD30,prolif1_d2_24d_CTV3_CD8_pos,d2,CD8,pos,73624,1.50770578022576,24,1.1570104799041e-16
CD30,prolif2_d2_16d_CTV2_CD8_pos,d2,CD8,pos,1284644,3.07012385988257,16,1.1570104799041e-16
CD30,prolif2_d2_24d_CTV3_CD8_pos,d2,CD8,pos,929844,2.63237453782399,24,1.1570104799041e-16
CD30,prolif1_d2_4d_CTV1_CD8_pos,d2,CD8,pos,49935,0.882164907328011,4,1.1570104799041e-16
CD30,prolif1_d2_14d_CTV2_CD8_pos,d2,CD8,pos,104019,1.60096394349668,14,1.1570104799041e-16
CD30,prolif2_d2_4d_CTV1_CD8_pos,d2,CD8,pos,500875,1.35373601447557,4,1.1570104799041e-16
CD30,prolif1_d2_24d_CTV3_CD8_pos,d2,CD8,pos,44113,1.50770578022576,24,1.1570104799041e-16
CD30,prolif2_d2_16d_CTV2_CD8_pos,d2,CD8,pos,822397,3.07012385988257,16,1.1570104799041e-16
CD30,prolif2_d2_24d_CTV3_CD8_pos,d2,CD8,pos,159392,2.63237453782399,24,1.1570104799041e-16
4-1BB,prolif2_d1_0h_baseline_CD4_NA,d1,CD4,pos,1e+05,1,0,0.000196375634860501
4-1BB,prolif2_d1_0h_baseline_CD8_NA,d1,CD8,pos,1e+05,1,0,0.000196375634860501
4-1BB,prolif1_d2_0h_baseline_CD4_NA,d2,CD4,pos,1e+05,1,0,0.000196375634860501
4-1BB,prolif2_d2_0h_baseline_CD4_NA,d2,CD4,pos,1e+05,1,0,0.000196375634860501
4-1BB,prolif1_d2_0h_baseline_CD8_NA,d2,CD8,pos,1e+05,1,0,0.000196375634860501
4-1BB,prolif2_d2_0h_baseline_CD8_NA,d2,CD8,pos,1e+05,1,0,0.000196375634860501
BAFF-R,prolif2_d1_0h_baseline_CD4_NA,d1,CD4,pos,1e+05,1,0,1.62805588382237e-06
BAFF-R,prolif2_d1_0h_baseline_CD8_NA,d1,CD8,pos,1e+05,1,0,1.62805588382237e-06
BAFF-R,prolif1_d2_0h_baseline_CD4_NA,d2,CD4,pos,1e+05,1,0,1.62805588382237e-06
BAFF-R,prolif2_d2_0h_baseline_CD4_NA,d2,CD4,pos,1e+05,1,0,1.62805588382237e-06
BAFF-R,prolif1_d2_0h_baseline_CD8_NA,d2,CD8,pos,1e+05,1,0,1.62805588382237e-06
BAFF-R,prolif2_d2_0h_baseline_CD8_NA,d2,CD8,pos,1e+05,1,0,1.62805588382237e-06
CD28,prolif2_d1_0h_baseline_CD4_NA,d1,CD4,pos,1e+05,1,0,0.550576475542457
CD28,prolif2_d1_0h_baseline_CD8_NA,d1,CD8,pos,1e+05,1,0,0.550576475542457
CD28,prolif1_d2_0h_baseline_CD4_NA,d2,CD4,pos,1e+05,1,0,0.550576475542457
CD28,prolif2_d2_0h_baseline_CD4_NA,d2,CD4,pos,1e+05,1,0,0.550576475542457
CD28,prolif1_d2_0h_baseline_CD8_NA,d2,CD8,pos,1e+05,1,0,0.550576475542457
CD28,prolif2_d2_0h_baseline_CD8_NA,d2,CD8,pos,1e+05,1,0,0.550576475542457
CD40,prolif2_d1_0h_baseline_CD4_NA,d1,CD4,pos,1e+05,1,0,3.10057910470268e-09
CD40,prolif2_d1_0h_baseline_CD8_NA,d1,CD8,pos,1e+05,1,0,3.10057910470268e-09
CD40,prolif1_d2_0h_baseline_CD4_NA,d2,CD4,pos,1e+05,1,0,3.10057910470268e-09
CD40,prolif2_d2_0h_baseline_CD4_NA,d2,CD4,pos,1e+05,1,0,3.10057910470268e-09
CD40,prolif1_d2_0h_baseline_CD8_NA,d2,CD8,pos,1e+05,1,0,3.10057910470268e-09
CD40,prolif2_d2_0h_baseline_CD8_NA,d2,CD8,pos,1e+05,1,0,3.10057910470268e-09
KLRG1,prolif2_d1_0h_baseline_CD4_NA,d1,CD4,pos,1e+05,1,0,6.21776490771725e-09
KLRG1,prolif2_d1_0h_baseline_CD8_NA,d1,CD8,pos,1e+05,1,0,6.21776490771725e-09
KLRG1,prolif1_d2_0h_baseline_CD4_NA,d2,CD4,pos,1e+05,1,0,6.21776490771725e-09
KLRG1,prolif2_d2_0h_baseline_CD4_NA,d2,CD4,pos,1e+05,1,0,6.21776490771725e-09
KLRG1,prolif1_d2_0h_baseline_CD8_NA,d2,CD8,pos,1e+05,1,0,6.21776490771725e-09
KLRG1,prolif2_d2_0h_baseline_CD8_NA,d2,CD8,pos,1e+05,1,0,6.21776490771725e-09
TACI,prolif2_d1_0h_baseline_CD4_NA,d1,CD4,pos,1e+05,1,0,3.46740792811343e-08
TACI,prolif2_d1_0h_baseline_CD8_NA,d1,CD8,pos,1e+05,1,0,3.46740792811343e-08
TACI,prolif1_d2_0h_baseline_CD4_NA,d2,CD4,pos,1e+05,1,0,3.46740792811343e-08
TACI,prolif2_d2_0h_baseline_CD4_NA,d2,CD4,pos,1e+05,1,0,3.46740792811343e-08
TACI,prolif1_d2_0h_baseline_CD8_NA,d2,CD8,pos,1e+05,1,0,3.46740792811343e-08
TACI,prolif2_d2_0h_baseline_CD8_NA,d2,CD8,pos,1e+05,1,0,3.46740792811343e-08
CD30,prolif2_d1_0h_baseline_CD4_NA,d1,CD4,pos,1e+05,1,0,1.1570104799041e-16
CD30,prolif2_d1_0h_baseline_CD8_NA,d1,CD8,pos,1e+05,1,0,1.1570104799041e-16
CD30,prolif1_d2_0h_baseline_CD4_NA,d2,CD4,pos,1e+05,1,0,1.1570104799041e-16
CD30,prolif2_d2_0h_baseline_CD4_NA,d2,CD4,pos,1e+05,1,0,1.1570104799041e-16
CD30,prolif1_d2_0h_baseline_CD8_NA,d2,CD8,pos,1e+05,1,0,1.1570104799041e-16
CD30,prolif2_d2_0h_baseline_CD8_NA,d2,CD8,pos,1e+05,1,0,1.1570104799041e-16
